location	development_rank	ir_province_rank	total_pop	weighted_pop	civilization_value	road_degree	building_levels	is_port	raw_score	mapped_target
takyris	rural_settlement	settlement	17.000	29.200	31.000	0	0.000	0	19.891	-3.000
talaura	rural_settlement	settlement	3.000	5.000	18.000	0	0.000	0	10.577	-3.000
talavanapura	rural_settlement	settlement	14.000	17.400	8.000	0	0.000	0	15.704	-3.000
taldyk	rural_settlement	settlement	2.000	1.800	6.000	0	0.000	0	5.774	-8.000
taledan	rural_settlement	settlement	5.000	4.400	8.000	0	0.000	0	9.329	-3.000
talguharai	rural_settlement	settlement	1.000	0.800	10.000	0	0.000	0	3.756	-8.000
talhah	rural_settlement	settlement	1.000	0.800	10.000	0	0.000	0	3.756	-8.000
taliata	rural_settlement	settlement	5.000	5.400	10.000	0	0.000	0	10.353	-3.000
talib	rural_settlement	settlement	4.000	3.400	15.000	0	0.000	0	8.754	-3.000
taliouine	rural_settlement	settlement	3.000	2.600	3.000	0	0.000	0	6.871	-8.000
talish	rural_settlement	settlement	1.000	0.800	21.000	0	0.000	0	4.526	-8.000
tallatak	rural_settlement	settlement	2.000	1.600	5.000	0	0.000	0	5.319	-8.000
talliamunera	rural_settlement	settlement	4.000	6.000	18.000	0	0.000	0	11.379	-3.000
talmis	rural_settlement	settlement	4.000	4.600	25.000	0	0.000	0	10.708	-3.000
tamaasan	rural_settlement	settlement	2.000	4.200	5.000	0	0.000	0	8.923	-3.000
tamal	rural_settlement	settlement	1.000	0.800	5.000	0	0.000	0	3.406	-8.000
tamanar	rural_settlement	settlement	2.000	1.600	5.000	0	0.000	0	5.319	-8.000
tamania	rural_settlement	settlement	4.000	6.600	20.000	0	0.000	0	11.946	-3.000
tamanrt	rural_settlement	settlement	1.000	0.800	5.000	0	0.000	0	3.406	-8.000
tamasidava	rural_settlement	settlement	3.000	3.400	8.000	0	0.000	0	8.264	-3.000
tamassos	rural_settlement	settlement	6.000	7.800	24.000	0	0.000	0	12.989	-3.000
tamassouat	rural_settlement	settlement	1.000	0.800	5.000	0	0.000	0	3.406	-8.000
tamazan	rural_settlement	settlement	3.000	3.000	27.000	0	0.000	0	9.099	-3.000
tambat	rural_settlement	settlement	3.000	3.600	16.000	0	0.000	0	9.055	-3.000
tambyzeia	rural_settlement	settlement	5.000	8.200	17.000	0	0.000	0	12.730	-3.000
tambyziana	rural_settlement	settlement	5.000	7.600	17.000	0	0.000	0	12.379	-3.000
tamdjert	rural_settlement	settlement	1.000	0.800	5.000	0	0.000	0	3.406	-8.000
tamdoult	rural_settlement	settlement	7.000	5.800	5.000	0	0.000	0	10.318	-3.000
tamelrik	rural_settlement	settlement	1.000	0.800	5.000	0	0.000	0	3.406	-8.000
tamezmoute	rural_settlement	settlement	3.000	2.600	3.000	0	0.000	0	6.871	-8.000
tamiathis	rural_settlement	settlement	12.000	20.800	27.000	0	0.000	0	17.916	-3.000
tammi	rural_settlement	settlement	2.000	1.600	5.000	0	0.000	0	5.319	-8.000
tamna	town	city	20.000	33.000	15.000	0	0.000	0	20.887	4.000
tamralipti	town	city	11.000	13.000	31.000	1	1.000	1	19.903	3.000
tamraparni	rural_settlement	settlement	12.000	18.600	23.000	0	0.000	0	17.083	-3.000
tamshin	rural_settlement	settlement	1.000	0.800	10.000	0	0.000	0	3.756	-8.000
tamuda	rural_settlement	settlement	2.000	4.200	24.000	0	0.000	0	10.253	-3.000
tamusia	rural_settlement	settlement	9.000	12.400	11.000	0	0.000	0	14.265	-3.000
tanachtala	rural_settlement	settlement	9.000	11.400	18.000	0	0.000	0	14.352	-3.000
tanadaris	rural_settlement	settlement	3.000	3.600	18.000	0	0.000	0	9.195	-3.000
tanagra	town	city	9.000	18.600	31.000	0	0.000	0	19.143	2.000
tanais_0	town	city	6.000	8.800	12.000	0	1.000	1	15.956	-3.000
tanarke	rural_settlement	settlement	4.000	4.200	0.000	0	0.000	0	8.573	-3.000
tandi	rural_settlement	settlement	5.000	8.400	19.000	0	0.000	0	12.982	-3.000
tandruk	rural_settlement	settlement	3.000	3.600	6.000	0	0.000	0	8.355	-3.000
tandum	rural_settlement	settlement	4.000	3.400	0.000	0	0.000	0	7.704	-3.000
tangala	rural_settlement	settlement	16.000	25.800	23.000	0	0.000	0	18.710	-3.000
tanglha	rural_settlement	settlement	4.000	6.800	6.000	0	0.000	0	11.101	-3.000
tanis	rural_settlement	settlement	13.000	23.800	27.000	0	0.000	0	18.586	-3.000
tannis	rural_settlement	settlement	2.000	1.600	0.000	0	0.000	0	4.969	-8.000
tannum	rural_settlement	settlement	5.000	5.000	11.000	0	0.000	0	10.087	-3.000
tanomia	rural_settlement	settlement	5.000	5.000	9.000	0	0.000	0	9.947	-3.000
tantonum	rural_settlement	settlement	3.000	2.400	0.000	0	0.000	0	6.364	-8.000
tanum	rural_settlement	settlement	3.000	2.400	3.000	0	0.000	0	6.574	-8.000
taouion	rural_settlement	settlement	3.000	3.600	18.000	2	0.000	0	10.404	-3.000
taparura	rural_settlement	settlement	7.000	10.200	26.000	0	0.000	0	14.383	-3.000
taphros	rural_settlement	settlement	6.000	8.000	15.000	0	1.000	1	14.223	-3.000
tapia	town	city	21.000	34.400	14.000	0	0.000	0	21.027	4.000
taporia	rural_settlement	settlement	5.000	5.000	11.000	0	0.000	0	10.087	-3.000
taposiris	city	city	15.000	24.000	33.000	0	0.000	0	20.548	2.000
tapuria	rural_settlement	settlement	9.000	12.000	21.000	0	0.000	0	14.808	-3.000
taragaga	rural_settlement	settlement	3.000	2.600	10.000	0	0.000	0	7.361	-8.000
tarba	rural_settlement	settlement	3.000	3.400	11.000	0	0.000	0	8.474	-3.000
tareina	rural_settlement	settlement	3.000	3.600	18.000	0	0.000	0	9.195	-3.000
tarentum	city	city	17.000	34.600	33.000	0	1.000	1	24.134	8.000
tarkhan	rural_settlement	settlement	7.000	7.800	31.000	2	0.000	0	14.687	-3.000
tarmantis	rural_settlement	settlement	3.000	2.400	19.000	0	0.000	0	7.694	-3.000
tarmita	city	city	9.000	12.000	38.000	0	0.000	0	17.498	-2.000
tarodunon	rural_settlement	settlement	5.000	5.000	9.000	0	0.000	0	9.947	-3.000
tarok	rural_settlement	settlement	3.000	3.400	8.000	0	0.000	0	8.264	-3.000
tarouana	rural_settlement	settlement	1.000	1.800	28.000	0	0.000	0	7.314	-8.000
taroudant	rural_settlement	settlement	2.000	1.600	5.000	0	0.000	0	5.319	-8.000
tarpodizo	rural_settlement	settlement	4.000	3.400	24.000	0	0.000	0	9.384	-3.000
tarquini	city	city	12.000	21.200	33.000	0	1.000	1	21.678	4.000
tarraco	rural_settlement	settlement	9.000	10.200	10.000	0	0.000	0	13.263	-3.000
tarrha	rural_settlement	settlement	13.000	20.000	19.000	0	0.000	0	17.162	-3.000
tarsatica	rural_settlement	settlement	7.000	12.600	8.000	0	0.000	0	14.132	-3.000
tarsos_bithynias	rural_settlement	settlement	9.000	11.000	24.000	0	0.000	0	14.602	-3.000
tarsus	town	city	6.000	11.000	31.000	2	1.000	1	19.548	3.000
tartessia	rural_settlement	settlement	5.000	6.000	19.000	0	0.000	0	11.449	-3.000
tartessos	rural_settlement	settlement	4.000	4.200	18.000	0	1.000	1	11.581	-3.000
tarucano	rural_settlement	settlement	3.000	3.600	29.000	0	0.000	0	9.965	-3.000
tarusco	rural_settlement	settlement	5.000	5.000	11.000	0	0.000	0	10.087	-3.000
tarvenna	rural_settlement	settlement	7.000	8.600	11.000	0	0.000	0	12.531	-3.000
tarvisium	rural_settlement	settlement	7.000	11.200	8.000	0	0.000	0	13.567	-3.000
taryana	city	city	29.000	43.400	32.000	0	0.000	0	23.465	7.000
tasaccora	rural_settlement	settlement	2.000	2.800	9.000	0	0.000	0	7.572	-8.000
tasciaca	rural_settlement	settlement	4.000	4.400	11.000	0	0.000	0	9.539	-3.000
tasgetium	rural_settlement	settlement	4.000	4.200	9.000	0	0.000	0	9.203	-3.000
tashk	rural_settlement	settlement	5.000	6.000	31.000	0	0.000	0	12.289	-3.000
tashqurgan	rural_settlement	settlement	3.000	3.600	21.000	0	0.000	0	9.405	-3.000
taskuduk	rural_settlement	settlement	3.000	2.400	6.000	0	0.000	0	6.784	-8.000
tassili	rural_settlement	settlement	1.000	0.800	5.000	0	0.000	0	3.406	-8.000
tasuk	rural_settlement	settlement	4.000	3.400	18.000	0	0.000	0	8.964	-3.000
tata	rural_settlement	settlement	4.000	3.200	5.000	0	0.000	0	7.812	-3.000
tatan	rural_settlement	settlement	2.000	1.800	6.000	0	0.000	0	5.774	-8.000
tathleeth	rural_settlement	settlement	2.000	1.600	5.000	0	0.000	0	5.319	-8.000
tatiliti	rural_settlement	settlement	1.000	1.800	8.000	0	0.000	0	5.914	-8.000
tattaios	rural_settlement	settlement	4.000	5.400	24.000	0	0.000	0	11.333	-3.000
tatyene	rural_settlement	settlement	4.000	4.400	18.000	0	0.000	0	10.029	-3.000
taua	rural_settlement	settlement	3.000	5.600	20.000	0	0.000	0	11.213	-3.000
taucheira	town	city	18.000	33.400	26.000	0	0.000	0	21.718	5.000
taunensium	rural_settlement	settlement	5.000	5.000	0.000	0	0.000	0	9.317	-3.000
taungthaman	rural_settlement	settlement	7.000	7.000	11.000	0	0.000	0	11.583	-3.000
taurasia	town	city	12.000	14.800	14.000	0	0.000	0	16.832	-2.000
tauresium	rural_settlement	settlement	3.000	5.200	8.000	0	0.000	0	10.048	-3.000
tauriana	rural_settlement	settlement	12.000	19.400	26.000	0	0.000	0	17.501	-3.000
taurica	rural_settlement	settlement	6.000	7.600	16.000	0	0.000	0	12.309	-3.000
tauris	rural_settlement	settlement	3.000	5.200	19.000	0	0.000	0	10.818	-3.000
tauroention	rural_settlement	settlement	5.000	7.000	24.000	0	1.000	1	14.241	-3.000
tauromenium	rural_settlement	settlement	8.000	11.000	24.000	0	0.000	0	14.602	-3.000
tautiomosis	rural_settlement	settlement	6.000	8.000	8.000	0	0.000	0	11.986	-3.000
tavah	rural_settlement	settlement	2.000	1.600	5.000	0	0.000	0	5.319	-8.000
tavia	rural_settlement	settlement	4.000	6.000	3.000	0	0.000	0	10.329	-3.000
tawar	rural_settlement	settlement	2.000	2.600	28.000	0	0.000	0	8.621	-3.000
tawdihiyah	rural_settlement	settlement	1.000	0.800	6.000	0	0.000	0	3.476	-8.000
tawirda	rural_settlement	settlement	3.000	2.600	7.000	0	0.000	0	7.151	-8.000
taxila	city	city	28.000	45.800	37.000	2	0.000	0	25.297	9.000
tazenakht	rural_settlement	settlement	3.000	2.600	3.000	0	0.000	0	6.871	-8.000
tazora	rural_settlement	settlement	7.000	6.600	29.000	0	0.000	0	12.576	-3.000
tbilisi	rural_settlement	settlement	6.000	8.600	20.000	0	0.000	0	13.161	-3.000
tchonemyris	rural_settlement	settlement	3.000	3.400	28.000	0	0.000	0	9.664	-3.000
teanum_apulum	rural_settlement	settlement	4.000	6.000	24.000	0	0.000	0	11.799	-3.000
teboucha	rural_settlement	settlement	6.000	5.000	3.000	0	0.000	0	9.527	-3.000
techka	rural_settlement	settlement	7.000	7.600	6.000	0	0.000	0	11.609	-3.000
teclas	rural_settlement	settlement	1.000	2.400	7.000	0	0.000	0	6.854	-8.000
tecybeleneos	town	city	6.000	7.600	20.000	0	1.000	1	15.837	-3.000
tegea	rural_settlement	settlement	9.000	14.200	24.000	0	0.000	0	15.831	-3.000
tegulata	rural_settlement	settlement	3.000	6.600	9.000	0	0.000	0	11.176	-3.000
tehri	rural_settlement	settlement	3.000	3.600	24.000	0	0.000	0	9.615	-3.000
teike	rural_settlement	settlement	4.000	5.200	5.000	0	0.000	0	9.838	-3.000
teima	rural_settlement	settlement	4.000	3.400	5.000	0	0.000	0	8.054	-3.000
telamon	rural_settlement	settlement	10.000	18.200	28.000	0	0.000	0	17.326	-3.000
telavi	rural_settlement	settlement	3.000	3.600	16.000	0	0.000	0	9.055	-3.000
telephis	town	city	7.000	11.800	23.000	0	0.000	0	16.367	-2.000
tell_el_mashraba	rural_settlement	settlement	2.000	1.600	18.000	0	0.000	0	6.229	-8.000
tell_soukas	rural_settlement	settlement	3.000	3.800	24.000	0	0.000	0	9.837	-3.000
telmenissos	rural_settlement	settlement	2.000	1.600	26.000	0	0.000	0	6.789	-8.000
telmessos	town	city	6.000	12.000	31.000	0	1.000	1	18.755	1.000
telonnum	rural_settlement	settlement	5.000	5.000	9.000	0	0.000	0	9.947	-3.000
telos	rural_settlement	settlement	3.000	4.600	24.000	0	0.000	0	10.638	-3.000
tembien	rural_settlement	settlement	11.000	13.400	17.000	0	0.000	0	15.060	-3.000
temesa	rural_settlement	settlement	11.000	17.800	9.000	0	0.000	0	15.886	-3.000
temnos	rural_settlement	settlement	6.000	10.200	24.000	0	0.000	0	14.243	-3.000
temukan	rural_settlement	settlement	12.000	19.200	31.000	0	0.000	0	17.800	-3.000
tena	rural_settlement	settlement	2.000	1.800	5.000	0	0.000	0	5.704	-8.000
tenctheria	rural_settlement	settlement	5.000	6.600	0.000	0	0.000	0	10.546	-3.000
tene	rural_settlement	settlement	4.000	4.400	25.000	0	0.000	0	10.519	-3.000
tenetis	rural_settlement	settlement	4.000	5.400	6.000	0	0.000	0	10.073	-3.000
tennagora	rural_settlement	settlement	6.000	8.800	18.000	0	0.000	0	13.128	-3.000
tenos	rural_settlement	settlement	5.000	8.000	24.000	0	0.000	0	13.106	-3.000
tenthyris	city	city	12.000	19.600	36.000	0	0.000	0	19.752	1.000
tepidae	rural_settlement	settlement	4.000	4.400	11.000	0	0.000	0	9.539	-3.000
teracatriae	rural_settlement	settlement	3.000	2.400	3.000	0	0.000	0	6.574	-8.000
terai	rural_settlement	settlement	8.000	10.600	0.000	0	0.000	0	12.745	-3.000
terbu	rural_settlement	settlement	2.000	1.600	10.000	0	0.000	0	5.669	-8.000
teredon	rural_settlement	settlement	3.000	3.800	27.000	0	1.000	1	11.794	-3.000
terekata	rural_settlement	settlement	4.000	6.800	1.000	0	0.000	0	10.751	-3.000
tereshkivka	rural_settlement	settlement	3.000	2.600	12.000	0	0.000	0	7.501	-8.000
tergendum	rural_settlement	settlement	3.000	6.600	20.000	0	0.000	0	11.946	-3.000
tergeste	rural_settlement	settlement	4.000	7.400	10.000	0	0.000	0	11.767	-3.000
tergolape	rural_settlement	settlement	4.000	4.200	9.000	0	0.000	0	9.203	-3.000
terkythis	rural_settlement	settlement	4.000	5.200	31.000	0	0.000	0	11.658	-3.000
termessos	town	city	4.000	6.000	16.000	0	0.000	0	12.739	-8.000
termez	rural_settlement	settlement	7.000	11.600	21.000	0	0.000	0	14.645	-3.000
teroua	rural_settlement	settlement	4.000	5.000	18.000	0	0.000	0	10.577	-3.000
terqa	rural_settlement	settlement	7.000	10.600	23.000	2	0.000	0	15.564	-3.000
tertakom	rural_settlement	settlement	7.000	8.400	9.000	0	0.000	0	12.282	-3.000
terventum	rural_settlement	settlement	10.000	16.000	9.000	0	0.000	0	15.363	-3.000
teste	rural_settlement	settlement	2.000	1.600	5.000	0	0.000	0	5.319	-8.000
teteriv	rural_settlement	settlement	5.000	4.600	7.000	0	0.000	0	9.448	-3.000
teucera	rural_settlement	settlement	5.000	5.000	9.000	0	0.000	0	9.947	-3.000
teuderium	rural_settlement	settlement	4.000	3.400	0.000	0	0.000	0	7.704	-3.000
teudurum	rural_settlement	settlement	7.000	7.800	9.000	0	0.000	0	11.939	-3.000
teuriona	rural_settlement	settlement	3.000	3.400	0.000	0	0.000	0	7.704	-3.000
teurnia	rural_settlement	settlement	6.000	6.000	7.000	0	0.000	0	10.609	-3.000
teutonia_centralis	rural_settlement	settlement	4.000	5.200	3.000	0	0.000	0	9.698	-3.000
teutonia_maior	rural_settlement	settlement	3.000	4.200	3.000	0	1.000	1	10.531	-3.000
teutonia_minor	rural_settlement	settlement	2.000	1.800	3.000	0	0.000	0	5.564	-8.000
teyen	rural_settlement	settlement	6.000	10.200	21.000	0	0.000	0	14.033	-3.000
thabraca	rural_settlement	settlement	5.000	7.000	26.000	0	1.000	1	14.381	-3.000
thaenae	rural_settlement	settlement	3.000	5.200	28.000	0	1.000	1	13.195	-3.000
thaesactum	rural_settlement	settlement	3.000	5.000	21.000	0	0.000	0	10.787	-3.000
thaj	town	city	7.000	8.600	17.000	0	0.000	0	14.451	-5.000
thakurgaon	rural_settlement	settlement	7.000	6.000	11.000	0	0.000	0	10.889	-3.000
thala	rural_settlement	settlement	4.000	5.400	26.000	0	0.000	0	11.473	-3.000
thala_musulamia	rural_settlement	settlement	2.000	2.600	19.000	0	0.000	0	7.991	-3.000
thalades	rural_settlement	settlement	1.000	0.800	21.000	0	0.000	0	4.526	-8.000
thalathun	rural_settlement	settlement	5.000	4.400	10.000	0	0.000	0	9.469	-3.000
thamusida	town	city	6.000	9.400	24.000	0	0.000	0	15.357	-3.000
thamusida_australis	rural_settlement	settlement	7.000	8.600	18.000	0	0.000	0	13.021	-3.000
thana	rural_settlement	settlement	2.000	1.600	7.000	0	0.000	0	5.459	-8.000
thanaramusa_castra	rural_settlement	settlement	4.000	5.800	11.000	0	0.000	0	10.738	-3.000
thanbauk	rural_settlement	settlement	3.000	2.600	8.000	0	0.000	0	7.221	-8.000
thanjavur	rural_settlement	settlement	11.000	18.000	23.000	0	0.000	0	16.921	-3.000
thanlyin	rural_settlement	settlement	9.000	7.400	10.000	0	0.000	0	11.767	-3.000
thannuris	rural_settlement	settlement	6.000	6.000	28.000	0	0.000	0	12.079	-3.000
thapaua	rural_settlement	settlement	7.000	6.000	7.000	0	0.000	0	10.609	-3.000
thapsus	city	city	11.000	23.200	33.000	0	1.000	1	22.127	4.000
thara	rural_settlement	settlement	7.000	10.200	31.000	0	0.000	0	14.733	-3.000
tharros	town	city	10.000	15.400	28.000	0	0.000	0	18.006	0.000
tharsa	rural_settlement	settlement	5.000	9.400	20.000	0	0.000	0	13.577	-3.000
tharsis	rural_settlement	settlement	9.000	11.000	21.000	0	0.000	0	14.392	-3.000
thasos	rural_settlement	settlement	4.000	6.200	24.000	0	0.000	0	11.945	-3.000
thaumakoi	rural_settlement	settlement	5.000	7.200	26.000	0	0.000	0	12.761	-3.000
thebai_arabikai	rural_settlement	settlement	4.000	3.400	15.000	0	1.000	1	10.502	-3.000
thebarga	rural_settlement	settlement	8.000	12.000	27.000	0	0.000	0	15.228	-3.000
thebasa	rural_settlement	settlement	3.000	3.600	15.000	0	0.000	0	8.985	-3.000
thebes	town	city	5.000	10.800	26.000	0	0.000	0	16.154	-3.000
thebunte	rural_settlement	settlement	4.000	7.600	10.000	0	0.000	0	11.889	-3.000
thekoa	rural_settlement	settlement	3.000	3.600	25.000	0	0.000	0	9.685	-3.000
theleda	rural_settlement	settlement	4.000	6.200	26.000	0	0.000	0	12.085	-3.000
thelepte	rural_settlement	settlement	5.000	7.000	21.000	0	0.000	0	12.283	-3.000
thelseai	rural_settlement	settlement	6.000	8.200	23.000	0	0.000	0	13.150	-3.000
thema	rural_settlement	settlement	3.000	2.600	2.000	0	0.000	0	6.801	-8.000
themantica	rural_settlement	settlement	7.000	8.800	31.000	0	0.000	0	14.038	-3.000
themiskyra	rural_settlement	settlement	7.000	9.600	16.000	0	0.000	0	13.396	-3.000
thenadassa	rural_settlement	settlement	1.000	0.800	10.000	0	0.000	0	3.756	-8.000
thenebrestia	rural_settlement	settlement	3.000	5.000	21.000	0	0.000	0	10.787	-3.000
thenessos	rural_settlement	settlement	16.000	25.600	27.000	0	0.000	0	18.951	-3.000
thenete	rural_settlement	settlement	3.000	3.600	28.000	0	0.000	0	9.895	-3.000
thense	rural_settlement	settlement	1.000	0.800	0.000	0	0.000	0	3.056	-8.000
thenteos	rural_settlement	settlement	2.000	1.600	10.000	0	0.000	0	5.669	-8.000
theodosia	town	city	8.000	9.800	26.000	0	1.000	1	17.441	-1.000
theppra	rural_settlement	settlement	3.000	5.400	17.000	0	0.000	0	10.843	-3.000
thera	rural_settlement	settlement	4.000	7.000	19.000	0	1.000	1	13.891	-3.000
thera_karias	rural_settlement	settlement	7.000	10.600	24.000	0	0.000	0	14.425	-3.000
theranda	rural_settlement	settlement	3.000	5.200	8.000	0	0.000	0	10.048	-3.000
thermai	town	city	6.000	10.000	20.000	0	1.000	1	17.117	-1.000
thermon	town	city	10.000	20.200	27.000	0	0.000	0	19.271	2.000
thespiai	town	city	16.000	30.600	29.000	0	0.000	0	21.486	5.000
thessalonica	city	city	26.000	52.800	36.000	0	2.000	1	27.221	13.000
theustia	rural_settlement	settlement	4.000	3.200	3.000	0	0.000	0	7.672	-3.000
theveste	rural_settlement	settlement	3.000	4.200	19.000	0	0.000	0	9.903	-3.000
thialematt	rural_settlement	settlement	12.000	16.800	10.000	0	0.000	0	15.672	-3.000
thiar	rural_settlement	settlement	6.000	5.800	10.000	0	0.000	0	10.668	-3.000
thibilis	rural_settlement	settlement	8.000	10.200	19.000	0	0.000	0	13.893	-3.000
thiges	town	city	6.000	9.400	15.000	0	0.000	0	14.727	-4.000
thignica	rural_settlement	settlement	9.000	14.800	24.000	0	0.000	0	16.032	-3.000
thimida_bure	rural_settlement	settlement	7.000	10.200	24.000	0	0.000	0	14.243	-3.000
thinis	rural_settlement	settlement	5.000	8.400	31.000	0	0.000	0	13.822	-3.000
thinqayr	rural_settlement	settlement	2.000	1.600	6.000	0	0.000	0	5.389	-8.000
thio	rural_settlement	settlement	1.000	0.800	7.000	0	0.000	0	3.546	-8.000
thisika	rural_settlement	settlement	6.000	10.800	24.000	0	0.000	0	14.514	-3.000
thorikos	rural_settlement	settlement	9.000	16.400	21.000	0	0.000	0	16.324	-3.000
thorp	rural_settlement	settlement	5.000	10.800	24.000	0	0.000	0	14.514	-3.000
thospia	rural_settlement	settlement	5.000	5.200	18.000	0	0.000	0	10.748	-3.000
thospis	rural_settlement	settlement	5.000	6.200	27.000	0	0.000	0	12.155	-3.000
throasca	rural_settlement	settlement	5.000	6.600	29.000	0	0.000	0	12.576	-3.000
thubactis	rural_settlement	settlement	4.000	8.200	23.000	0	1.000	1	14.898	-3.000
thubrasine	rural_settlement	settlement	7.000	10.400	29.000	0	0.000	0	14.685	-3.000
thubunae	rural_settlement	settlement	5.000	6.800	3.000	0	0.000	0	10.891	-3.000
thugga	rural_settlement	settlement	6.000	7.600	19.000	0	0.000	0	12.519	-3.000
thugga_terebenthina	rural_settlement	settlement	4.000	5.000	19.000	0	0.000	0	10.647	-3.000
thumat	rural_settlement	settlement	2.000	1.800	28.000	0	0.000	0	7.314	-8.000
thumna	rural_settlement	settlement	4.000	6.000	17.000	0	0.000	0	11.309	-3.000
thumrait	rural_settlement	settlement	3.000	2.400	6.000	0	0.000	0	6.784	-8.000
thuna	rural_settlement	settlement	9.000	10.600	8.000	0	0.000	0	13.305	-3.000
thure	rural_settlement	settlement	1.000	0.800	0.000	0	0.000	0	3.056	-8.000
thurii	town	city	24.000	43.200	29.000	0	1.000	1	24.979	9.000
thuringiana	rural_settlement	settlement	4.000	5.000	0.000	0	0.000	0	9.317	-3.000
thurissa	rural_settlement	settlement	5.000	5.800	5.000	0	0.000	0	10.318	-3.000
thwetum	rural_settlement	settlement	4.000	4.200	3.000	0	0.000	0	8.783	-3.000
thyateira	town	city	6.000	9.400	29.000	3	0.000	0	17.232	-1.000
thymbrion	rural_settlement	settlement	3.000	3.600	26.000	0	0.000	0	9.755	-3.000
thynis	rural_settlement	settlement	11.000	15.200	31.000	0	0.000	0	16.652	-3.000
thyrea	rural_settlement	settlement	3.000	4.600	24.000	0	0.000	0	10.638	-3.000
